RegID,Ayear,Asem,PYS,CourseCode,CourseName,Credits,RegNo,Grade,Dept
41011,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1302,C,6
40759,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1060,C,6
40657,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1378,C,6
40771,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1167,C,6
40777,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1003,D,6
40789,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1220,D,6
40795,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1030,D,6
40807,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1160,B,6
40819,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1177,A,6
40831,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1306,B,6
40843,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1108,C,6
40849,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1404,C,6
40855,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1168,C,6
40873,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1110,B,6
40885,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1286,B,6
40897,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1087,A,6
40903,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1089,P,6
40909,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1382,B,6
40921,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1288,C,6
40621,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1223,B,6
40933,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1300,B,6
40957,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1068,B,6
41035,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1093,B,6
40639,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1107,D,6
40987,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1041,C,6
41089,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1228,D,6
40993,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1337,EX,6
40999,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1153,P,6
40645,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1369,F,6
41023,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1116,C,6
40705,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1279,B,6
40687,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1362,B,6
40711,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1059,B,6
40717,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1349,D,6
40681,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1069,C,6
40723,2025,2,32,EC353,Microprocessors and Microcontrollers,4,1353,C,6
41006,2025,2,32,EC354,Computer Networks,4,1386,A,6
40730,2025,2,32,EC354,Computer Networks,4,1067,C,6
41054,2025,2,32,EC354,Computer Networks,4,1212,C,6
40736,2025,2,32,EC354,Computer Networks,4,1227,B,6
40640,2025,2,32,EC354,Computer Networks,4,1107,A,6
41030,2025,2,32,EC354,Computer Networks,4,1225,D,6
40742,2025,2,32,EC354,Computer Networks,4,1258,P,6
40934,2025,2,32,EC354,Computer Networks,4,1300,C,6
40622,2025,2,32,EC354,Computer Networks,4,1223,A,6
40664,2025,2,32,EC354,Computer Networks,4,1203,B,6
40754,2025,2,32,EC354,Computer Networks,4,1094,A,6
40658,2025,2,32,EC354,Computer Networks,4,1378,C,6
40952,2025,2,32,EC354,Computer Networks,4,1381,C,6
40772,2025,2,32,EC354,Computer Networks,4,1167,B,6
41024,2025,2,32,EC354,Computer Networks,4,1116,B,6
40778,2025,2,32,EC354,Computer Networks,4,1003,C,6
40958,2025,2,32,EC354,Computer Networks,4,1068,C,6
40784,2025,2,32,EC354,Computer Networks,4,1232,C,6
40706,2025,2,32,EC354,Computer Networks,4,1279,A,6
40790,2025,2,32,EC354,Computer Networks,4,1220,D,6
40688,2025,2,32,EC354,Computer Networks,4,1362,C,6
41078,2025,2,32,EC354,Computer Networks,4,1206,D,6
41084,2025,2,32,EC354,Computer Networks,4,1316,A,6
41036,2025,2,32,EC354,Computer Networks,4,1093,B,6
40820,2025,2,32,EC354,Computer Networks,4,1177,B,6
40826,2025,2,32,EC354,Computer Networks,4,1357,EX,6
40724,2025,2,32,EC354,Computer Networks,4,1353,B,6
40976,2025,2,32,EC354,Computer Networks,4,1056,B,6
40844,2025,2,32,EC354,Computer Networks,4,1108,A,6
41066,2025,2,32,EC354,Computer Networks,4,1402,A,6
41042,2025,2,32,EC354,Computer Networks,4,1399,B,6
41012,2025,2,32,EC354,Computer Networks,4,1302,B,6
40862,2025,2,32,EC354,Computer Networks,4,1263,B,6
40868,2025,2,32,EC354,Computer Networks,4,1241,A,6
40982,2025,2,32,EC354,Computer Networks,4,1281,C,6
40874,2025,2,32,EC354,Computer Networks,4,1110,B,6
40892,2025,2,32,EC354,Computer Networks,4,1139,C,6
40646,2025,2,32,EC354,Computer Networks,4,1369,P,6
40898,2025,2,32,EC354,Computer Networks,4,1087,A,6
40988,2025,2,32,EC354,Computer Networks,4,1041,A,6
40712,2025,2,32,EC354,Computer Networks,4,1059,B,6
40916,2025,2,32,EC354,Computer Networks,4,1129,A,6
40629,2025,2,32,EC355,Communication Systems Lab,2,1247,B,6
40635,2025,2,32,EC355,Communication Systems Lab,2,1115,C,6
40641,2025,2,32,EC355,Communication Systems Lab,2,1107,B,6
40647,2025,2,32,EC355,Communication Systems Lab,2,1369,D,6
40671,2025,2,32,EC355,Communication Systems Lab,2,1039,C,6
40677,2025,2,32,EC355,Communication Systems Lab,2,1350,A,6
40689,2025,2,32,EC355,Communication Systems Lab,2,1362,B,6
40701,2025,2,32,EC355,Communication Systems Lab,2,1004,C,6
40719,2025,2,32,EC355,Communication Systems Lab,2,1349,C,6
40725,2025,2,32,EC355,Communication Systems Lab,2,1353,C,6
40737,2025,2,32,EC355,Communication Systems Lab,2,1227,C,6
40749,2025,2,32,EC355,Communication Systems Lab,2,1373,A,6
40767,2025,2,32,EC355,Communication Systems Lab,2,1327,B,6
40779,2025,2,32,EC355,Communication Systems Lab,2,1003,B,6
40785,2025,2,32,EC355,Communication Systems Lab,2,1232,B,6
40791,2025,2,32,EC355,Communication Systems Lab,2,1220,C,6
40797,2025,2,32,EC355,Communication Systems Lab,2,1030,C,6
40803,2025,2,32,EC355,Communication Systems Lab,2,1015,C,6
40809,2025,2,32,EC355,Communication Systems Lab,2,1160,C,6
40821,2025,2,32,EC355,Communication Systems Lab,2,1177,B,6
40833,2025,2,32,EC355,Communication Systems Lab,2,1306,D,6
40839,2025,2,32,EC355,Communication Systems Lab,2,1164,EX,6
40845,2025,2,32,EC355,Communication Systems Lab,2,1108,B,6
40851,2025,2,32,EC355,Communication Systems Lab,2,1404,C,6
40863,2025,2,32,EC355,Communication Systems Lab,2,1263,C,6
40869,2025,2,32,EC355,Communication Systems Lab,2,1241,B,6
40875,2025,2,32,EC355,Communication Systems Lab,2,1110,B,6
40881,2025,2,32,EC355,Communication Systems Lab,2,1282,EX,6
40893,2025,2,32,EC355,Communication Systems Lab,2,1139,B,6
40899,2025,2,32,EC355,Communication Systems Lab,2,1087,EX,6
40905,2025,2,32,EC355,Communication Systems Lab,2,1089,C,6
40911,2025,2,32,EC355,Communication Systems Lab,2,1382,EX,6
40923,2025,2,32,EC355,Communication Systems Lab,2,1288,B,6
40935,2025,2,32,EC355,Communication Systems Lab,2,1300,B,6
40941,2025,2,32,EC355,Communication Systems Lab,2,1310,EX,6
40947,2025,2,32,EC355,Communication Systems Lab,2,1007,C,6
40953,2025,2,32,EC355,Communication Systems Lab,2,1381,C,6
40959,2025,2,32,EC355,Communication Systems Lab,2,1068,B,6
40965,2025,2,32,EC355,Communication Systems Lab,2,1187,B,6
40971,2025,2,32,EC355,Communication Systems Lab,2,1332,C,6
40983,2025,2,32,EC355,Communication Systems Lab,2,1281,B,6
40995,2025,2,32,EC355,Communication Systems Lab,2,1337,A,6
41007,2025,2,32,EC355,Communication Systems Lab,2,1386,A,6
41037,2025,2,32,EC355,Communication Systems Lab,2,1093,EX,6
41043,2025,2,32,EC355,Communication Systems Lab,2,1399,EX,6
41049,2025,2,32,EC355,Communication Systems Lab,2,1123,A,6
41055,2025,2,32,EC355,Communication Systems Lab,2,1212,C,6
41061,2025,2,32,EC355,Communication Systems Lab,2,1026,B,6
41067,2025,2,32,EC355,Communication Systems Lab,2,1402,B,6
40654,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1270,D,6
40822,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1177,B,6
40834,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1306,D,6
40810,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1160,B,6
40804,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1015,P,6
40798,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1030,A,6
40792,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1220,C,6
40786,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1232,B,6
40768,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1327,C,6
40750,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1373,B,6
40726,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1353,C,6
40720,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1349,C,6
40846,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1108,B,6
40708,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1279,B,6
40702,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1004,F,6
40696,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1244,C,6
40690,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1362,C,6
40684,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1069,C,6
40678,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1350,C,6
41092,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1228,C,6
41086,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1316,A,6
41074,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1210,F,6
40870,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1241,C,6
40876,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1110,P,6
40882,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1282,B,6
40888,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1286,C,6
40900,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1087,C,6
40918,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1129,B,6
40624,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1223,A,6
41062,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1026,A,6
40936,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1300,C,6
40942,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1310,C,6
40630,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1247,A,6
40666,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1203,C,6
41056,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1212,C,6
40948,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1007,C,6
40954,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1381,C,6
40960,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1068,B,6
40636,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1115,D,6
40966,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1187,A,6
40660,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1378,C,6
41038,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1093,A,6
40996,2025,2,32,EC356,Microprocessors and Microcontrollers Lab,2,1337,EX,6
41167,2025,2,32,EC361,VLSI Design,3,1402,A,6
41168,2025,2,32,EC361,VLSI Design,3,1210,P,6
41170,2025,2,32,EC361,VLSI Design,3,1316,EX,6
41171,2025,2,32,EC361,VLSI Design,3,1228,D,6
41093,2025,2,32,EC361,VLSI Design,3,1223,A,6
41094,2025,2,32,EC361,VLSI Design,3,1247,A,6
41097,2025,2,32,EC361,VLSI Design,3,1369,F,6
41100,2025,2,32,EC361,VLSI Design,3,1203,A,6
41103,2025,2,32,EC361,VLSI Design,3,1069,B,6
41104,2025,2,32,EC361,VLSI Design,3,1362,B,6
41105,2025,2,32,EC361,VLSI Design,3,1244,C,6
41106,2025,2,32,EC361,VLSI Design,3,1004,P,6
41108,2025,2,32,EC361,VLSI Design,3,1059,B,6
41110,2025,2,32,EC361,VLSI Design,3,1353,C,6
41111,2025,2,32,EC361,VLSI Design,3,1067,C,6
41112,2025,2,32,EC361,VLSI Design,3,1227,D,6
41115,2025,2,32,EC361,VLSI Design,3,1094,B,6
41120,2025,2,32,EC361,VLSI Design,3,1232,D,6
41121,2025,2,32,EC361,VLSI Design,3,1220,C,6
41122,2025,2,32,EC361,VLSI Design,3,1030,C,6
41123,2025,2,32,EC361,VLSI Design,3,1015,C,6
41125,2025,2,32,EC361,VLSI Design,3,1001,A,6
41130,2025,2,32,EC361,VLSI Design,3,1108,B,6
41134,2025,2,32,EC361,VLSI Design,3,1241,B,6
41136,2025,2,32,EC361,VLSI Design,3,1282,B,6
41137,2025,2,32,EC361,VLSI Design,3,1286,C,6
41138,2025,2,32,EC361,VLSI Design,3,1139,C,6
41139,2025,2,32,EC361,VLSI Design,3,1087,EX,6
41141,2025,2,32,EC361,VLSI Design,3,1382,B,6
41142,2025,2,32,EC361,VLSI Design,3,1129,B,6
41143,2025,2,32,EC361,VLSI Design,3,1288,D,6
41145,2025,2,32,EC361,VLSI Design,3,1300,C,6
41152,2025,2,32,EC361,VLSI Design,3,1056,B,6
41154,2025,2,32,EC361,VLSI Design,3,1041,C,6
41155,2025,2,32,EC361,VLSI Design,3,1337,B,6
41158,2025,2,32,EC361,VLSI Design,3,1302,D,6
41161,2025,2,32,EC361,VLSI Design,3,1225,A,6
41163,2025,2,32,EC361,VLSI Design,3,1399,B,6
41165,2025,2,32,EC361,VLSI Design,3,1212,P,6
41479,2025,2,32,ME351,Heat and Mass Transfer,4,1197,C,7
41317,2025,2,32,ME351,Heat and Mass Transfer,4,1071,D,7
41485,2025,2,32,ME351,Heat and Mass Transfer,4,1161,D,7
41329,2025,2,32,ME351,Heat and Mass Transfer,4,1340,B,7
41377,2025,2,32,ME351,Heat and Mass Transfer,4,1138,C,7
41257,2025,2,32,ME351,Heat and Mass Transfer,4,1086,C,7
41353,2025,2,32,ME351,Heat and Mass Transfer,4,1152,B,7
41443,2025,2,32,ME351,Heat and Mass Transfer,4,1392,D,7
41497,2025,2,32,ME351,Heat and Mass Transfer,4,1202,C,7
41287,2025,2,32,ME351,Heat and Mass Transfer,4,1345,B,7
41437,2025,2,32,ME351,Heat and Mass Transfer,4,1321,A,7
41371,2025,2,32,ME351,Heat and Mass Transfer,4,1380,C,7
41251,2025,2,32,ME351,Heat and Mass Transfer,4,1002,EX,7
41227,2025,2,32,ME351,Heat and Mass Transfer,4,1305,C,7
41431,2025,2,32,ME351,Heat and Mass Transfer,4,1016,C,7
41509,2025,2,32,ME351,Heat and Mass Transfer,4,1191,C,7
41281,2025,2,32,ME351,Heat and Mass Transfer,4,1252,B,7
41239,2025,2,32,ME351,Heat and Mass Transfer,4,1029,A,7
41263,2025,2,32,ME351,Heat and Mass Transfer,4,1375,D,7
41293,2025,2,32,ME351,Heat and Mass Transfer,4,1076,C,7
41275,2025,2,32,ME351,Heat and Mass Transfer,4,1106,C,7
41245,2025,2,32,ME351,Heat and Mass Transfer,4,1105,P,7
41407,2025,2,32,ME351,Heat and Mass Transfer,4,1014,B,7
41312,2025,2,32,ME352,Design of Machine Elements - II,4,1256,B,7
41240,2025,2,32,ME352,Design of Machine Elements - II,4,1029,B,7
41402,2025,2,32,ME352,Design of Machine Elements - II,4,1037,D,7
41396,2025,2,32,ME352,Design of Machine Elements - II,4,1189,A,7
41330,2025,2,32,ME352,Design of Machine Elements - II,4,1340,C,7
41474,2025,2,32,ME352,Design of Machine Elements - II,4,1182,A,7
41510,2025,2,32,ME352,Design of Machine Elements - II,4,1191,B,7
41462,2025,2,32,ME352,Design of Machine Elements - II,4,1403,B,7
41264,2025,2,32,ME352,Design of Machine Elements - II,4,1375,D,7
41456,2025,2,32,ME352,Design of Machine Elements - II,4,1236,D,7
41234,2025,2,32,ME352,Design of Machine Elements - II,4,1394,C,7
41252,2025,2,32,ME352,Design of Machine Elements - II,4,1002,EX,7
41438,2025,2,32,ME352,Design of Machine Elements - II,4,1321,A,7
41432,2025,2,32,ME352,Design of Machine Elements - II,4,1016,C,7
41300,2025,2,32,ME352,Design of Machine Elements - II,4,1330,P,7
41426,2025,2,32,ME352,Design of Machine Elements - II,4,1104,C,7
41228,2025,2,32,ME352,Design of Machine Elements - II,4,1305,C,7
41366,2025,2,32,ME352,Design of Machine Elements - II,4,1389,B,7
41282,2025,2,32,ME352,Design of Machine Elements - II,4,1252,B,7
41420,2025,2,32,ME352,Design of Machine Elements - II,4,1075,A,7
41336,2025,2,32,ME352,Design of Machine Elements - II,4,1022,C,7
41246,2025,2,32,ME352,Design of Machine Elements - II,4,1105,C,7
41360,2025,2,32,ME352,Design of Machine Elements - II,4,1209,EX,7
41511,2025,2,32,ME353,Machining Science,4,1191,EX,7
41505,2025,2,32,ME353,Machining Science,4,1043,C,7
41475,2025,2,32,ME353,Machining Science,4,1182,B,7
41469,2025,2,32,ME353,Machining Science,4,1387,C,7
41457,2025,2,32,ME353,Machining Science,4,1236,D,7
41433,2025,2,32,ME353,Machining Science,4,1016,C,7
41427,2025,2,32,ME353,Machining Science,4,1104,A,7
41415,2025,2,32,ME353,Machining Science,4,1142,B,7
41409,2025,2,32,ME353,Machining Science,4,1014,A,7
41385,2025,2,32,ME353,Machining Science,4,1078,P,7
41367,2025,2,32,ME353,Machining Science,4,1389,B,7
41361,2025,2,32,ME353,Machining Science,4,1209,EX,7
41349,2025,2,32,ME353,Machining Science,4,1159,C,7
41331,2025,2,32,ME353,Machining Science,4,1340,C,7
41319,2025,2,32,ME353,Machining Science,4,1071,D,7
41313,2025,2,32,ME353,Machining Science,4,1256,A,7
41307,2025,2,32,ME353,Machining Science,4,1393,C,7
41295,2025,2,32,ME353,Machining Science,4,1076,B,7
41277,2025,2,32,ME353,Machining Science,4,1106,A,7
41253,2025,2,32,ME353,Machining Science,4,1002,B,7
41241,2025,2,32,ME353,Machining Science,4,1029,A,7
41235,2025,2,32,ME353,Machining Science,4,1394,C,7
41223,2025,2,32,ME353,Machining Science,4,1054,B,7
41278,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1106,D,7
41254,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1002,EX,7
41248,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1105,C,7
41284,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1252,B,7
41236,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1394,B,7
41290,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1345,B,7
41224,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1054,B,7
41308,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1393,B,7
41320,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1071,C,7
41326,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1065,C,7
41332,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1340,A,7
41350,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1159,B,7
41356,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1152,D,7
41362,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1209,A,7
41374,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1380,C,7
41380,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1138,B,7
41386,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1078,D,7
41392,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1249,D,7
41398,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1189,A,7
41410,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1014,B,7
41428,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1104,B,7
41434,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1016,C,7
41440,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1321,A,7
41458,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1236,D,7
41464,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1403,B,7
41488,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1161,C,7
41494,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1291,C,7
41506,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1043,B,7
41266,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1375,C,7
41272,2025,2,32,ME354,Heat Transfer and Fuels Lab,2,1127,A,7
41249,2025,2,32,ME355,Machining and Metrology Lab,2,1105,B,7
41321,2025,2,32,ME355,Machining and Metrology Lab,2,1071,C,7
41225,2025,2,32,ME355,Machining and Metrology Lab,2,1054,A,7
41327,2025,2,32,ME355,Machining and Metrology Lab,2,1065,C,7
41423,2025,2,32,ME355,Machining and Metrology Lab,2,1075,A,7
41471,2025,2,32,ME355,Machining and Metrology Lab,2,1387,D,7
41339,2025,2,32,ME355,Machining and Metrology Lab,2,1022,A,7
41231,2025,2,32,ME355,Machining and Metrology Lab,2,1305,A,7
41351,2025,2,32,ME355,Machining and Metrology Lab,2,1159,C,7
41291,2025,2,32,ME355,Machining and Metrology Lab,2,1345,B,7
41261,2025,2,32,ME355,Machining and Metrology Lab,2,1086,C,7
41357,2025,2,32,ME355,Machining and Metrology Lab,2,1152,C,7
41279,2025,2,32,ME355,Machining and Metrology Lab,2,1106,A,7
41363,2025,2,32,ME355,Machining and Metrology Lab,2,1209,C,7
41495,2025,2,32,ME355,Machining and Metrology Lab,2,1291,D,7
41489,2025,2,32,ME355,Machining and Metrology Lab,2,1161,D,7
41267,2025,2,32,ME355,Machining and Metrology Lab,2,1375,B,7
41483,2025,2,32,ME355,Machining and Metrology Lab,2,1197,C,7
41375,2025,2,32,ME355,Machining and Metrology Lab,2,1380,C,7
41453,2025,2,32,ME355,Machining and Metrology Lab,2,1272,B,7
41303,2025,2,32,ME355,Machining and Metrology Lab,2,1330,C,7
41387,2025,2,32,ME355,Machining and Metrology Lab,2,1078,P,7
41297,2025,2,32,ME355,Machining and Metrology Lab,2,1076,C,7
41309,2025,2,32,ME355,Machining and Metrology Lab,2,1393,B,7
41459,2025,2,32,ME355,Machining and Metrology Lab,2,1236,D,7
41405,2025,2,32,ME355,Machining and Metrology Lab,2,1037,C,7
41285,2025,2,32,ME355,Machining and Metrology Lab,2,1252,C,7
41411,2025,2,32,ME355,Machining and Metrology Lab,2,1014,B,7
41417,2025,2,32,ME355,Machining and Metrology Lab,2,1142,C,7
41545,2025,2,32,ME362,Automobile Engineering,3,1037,D,7
41517,2025,2,32,ME362,Automobile Engineering,3,1394,C,7
41546,2025,2,32,ME362,Automobile Engineering,3,1014,B,7
41547,2025,2,32,ME362,Automobile Engineering,3,1142,B,7
41548,2025,2,32,ME362,Automobile Engineering,3,1075,B,7
41549,2025,2,32,ME362,Automobile Engineering,3,1104,B,7
41515,2025,2,32,ME362,Automobile Engineering,3,1054,A,7
41552,2025,2,32,ME362,Automobile Engineering,3,1392,D,7
41556,2025,2,32,ME362,Automobile Engineering,3,1387,B,7
41562,2025,2,32,ME362,Automobile Engineering,3,1043,P,7
41527,2025,2,32,ME362,Automobile Engineering,3,1076,C,7
41524,2025,2,32,ME362,Automobile Engineering,3,1106,C,7
41529,2025,2,32,ME362,Automobile Engineering,3,1393,A,7
41523,2025,2,32,ME362,Automobile Engineering,3,1127,B,7
41531,2025,2,32,ME362,Automobile Engineering,3,1071,C,7
41532,2025,2,32,ME362,Automobile Engineering,3,1065,C,7
41521,2025,2,32,ME362,Automobile Engineering,3,1086,C,7
41560,2025,2,32,ME362,Automobile Engineering,3,1291,P,7
41538,2025,2,32,ME362,Automobile Engineering,3,1209,A,7
41539,2025,2,32,ME362,Automobile Engineering,3,1389,C,7
41559,2025,2,32,ME362,Automobile Engineering,3,1161,P,7
41514,2025,2,32,SM335,Engineering Economics and Accountacy,3,1191,A,7
41304,2025,2,32,SM335,Engineering Economics and Accountacy,3,1330,D,7
41316,2025,2,32,SM335,Engineering Economics and Accountacy,3,1256,C,7
41322,2025,2,32,SM335,Engineering Economics and Accountacy,3,1071,C,7
41352,2025,2,32,SM335,Engineering Economics and Accountacy,3,1159,P,7
41364,2025,2,32,SM335,Engineering Economics and Accountacy,3,1209,C,7
41376,2025,2,32,SM335,Engineering Economics and Accountacy,3,1380,D,7
41382,2025,2,32,SM335,Engineering Economics and Accountacy,3,1138,D,7
41418,2025,2,32,SM335,Engineering Economics and Accountacy,3,1142,D,7
41424,2025,2,32,SM335,Engineering Economics and Accountacy,3,1075,B,7
41442,2025,2,32,SM335,Engineering Economics and Accountacy,3,1321,B,7
41472,2025,2,32,SM335,Engineering Economics and Accountacy,3,1387,B,7
41478,2025,2,32,SM335,Engineering Economics and Accountacy,3,1182,B,7
41268,2025,2,32,SM335,Engineering Economics and Accountacy,3,1375,P,7
41262,2025,2,32,SM335,Engineering Economics and Accountacy,3,1086,D,7
41496,2025,2,32,SM335,Engineering Economics and Accountacy,3,1291,D,7
41502,2025,2,32,SM335,Engineering Economics and Accountacy,3,1202,P,7
41256,2025,2,32,SM335,Engineering Economics and Accountacy,3,1002,D,7
41292,2025,2,32,SM335,Engineering Economics and Accountacy,3,1345,C,7
41226,2025,2,32,SM335,Engineering Economics and Accountacy,3,1054,B,7
41298,2025,2,32,SM335,Engineering Economics and Accountacy,3,1076,C,7
41175,2025,2,32,CS390,Object Oriented Programming,3,1106,B,7
41174,2025,2,32,CS390,Object Oriented Programming,3,1071,C,7
41173,2025,2,32,CS390,Object Oriented Programming,3,1016,D,7
41172,2025,2,32,CS390,Object Oriented Programming,3,1393,D,7
41183,2025,2,32,HS390,Soft Skills,3,1394,C,7
41181,2025,2,32,HS390,Soft Skills,3,1086,B,7
41177,2025,2,32,HS390,Soft Skills,3,1075,C,7
41179,2025,2,32,HS390,Soft Skills,3,1375,D,7
41196,2025,2,32,MA390,Numerical Solution of Differential Equations,3,1380,D,7
41198,2025,2,32,MA390,Numerical Solution of Differential Equations,3,1142,C,7
41200,2025,2,32,MA390,Numerical Solution of Differential Equations,3,1403,A,7
41201,2025,2,32,MA390,Numerical Solution of Differential Equations,3,1014,C,7
41184,2025,2,32,MA390,Numerical Solution of Differential Equations,3,1043,D,7
41186,2025,2,32,MA390,Numerical Solution of Differential Equations,3,1037,P,7
41187,2025,2,32,MA390,Numerical Solution of Differential Equations,3,1209,B,7
41189,2025,2,32,MA390,Numerical Solution of Differential Equations,3,1392,D,7
41191,2025,2,32,MA390,Numerical Solution of Differential Equations,3,1330,P,7
41192,2025,2,32,MA390,Numerical Solution of Differential Equations,3,1065,C,7
41214,2025,2,32,SM390,Marketing Mangement,3,1029,D,7
41207,2025,2,32,SM390,Marketing Mangement,3,1152,C,7
41218,2025,2,32,SM390,Marketing Mangement,3,1002,C,7
41208,2025,2,32,SM390,Marketing Mangement,3,1022,C,7
41220,2025,2,32,SM390,Marketing Mangement,3,1159,C,7
41209,2025,2,32,SM390,Marketing Mangement,3,1202,D,7
